trial,family,sharpe_annual
"MA(40,120)",ma_crossover,0.5333012019003174
TSMOM(120),ts_momentum,0.5301480861979193
"MA(50,100)",ma_crossover,0.5045588266112984
"MA(50,150)",ma_crossover,0.48763877264360467
"MA(50,180)",ma_crossover,0.4820359477942189
"MA(40,150)",ma_crossover,0.47848140312113074
"MA(25,150)",ma_crossover,0.4746535773910549
"MA(40,200)",ma_crossover,0.46993772300788483
"MA(40,180)",ma_crossover,0.4669729686240915
"MA(25,200)",ma_crossover,0.4646302580122345
"MA(30,180)",ma_crossover,0.4521350041894824
"MA(25,180)",ma_crossover,0.4505962188386346
"MA(10,180)",ma_crossover,0.44911263111282185
"MA(30,200)",ma_crossover,0.43669049002907107
"MA(20,150)",ma_crossover,0.43201472157060383
"MA(40,250)",ma_crossover,0.43090434863737165
"MA(40,100)",ma_crossover,0.43089745563127496
"MA(20,180)",ma_crossover,0.42754858534033197
"MA(25,250)",ma_crossover,0.4208026038461778
TSMOM(150),ts_momentum,0.41771424021845815
"MA(10,150)",ma_crossover,0.4091989090676615
"MA(8,250)",ma_crossover,0.40809975660984
"MA(30,250)",ma_crossover,0.40680967599066215
"MA(50,120)",ma_crossover,0.4064063655528344
"MA(20,250)",ma_crossover,0.40442461371317134
"MA(12,180)",ma_crossover,0.40004067992380477
"MA(12,150)",ma_crossover,0.3971422356935977
"MA(10,250)",ma_crossover,0.39328144106348867
