trial,family,sharpe_annual
"MA(10,40)",ma_crossover,0.01577716057509081
"MA(12,80)",ma_crossover,0.005213050974967413
"MA(20,40)",ma_crossover,-0.0009340516409206237
"MA(30,40)",ma_crossover,-0.006809479725799773
"MA(40,50)",ma_crossover,-0.023208267358139786
"MA(3,20)",ma_crossover,-0.031392810455333126
"MA(25,40)",ma_crossover,-0.04993223077037475
"MA(8,20)",ma_crossover,-0.06441169427487148
"MA(10,20)",ma_crossover,-0.06967338898546237
"MA(12,20)",ma_crossover,-0.08465615584311503
TSMOM(10),ts_momentum,-0.17711603956632688
TSMOM(5),ts_momentum,-0.18370062408288676
