trial,family,sharpe_annual
"MA(3,30)",ma_crossover,0.0026359588599330756
"MA(5,180)",ma_crossover,0.0023383654249845634
"MA(15,250)",ma_crossover,-0.004927137880384915
"MA(12,250)",ma_crossover,-0.0076279631759823465
TSMOM(180),ts_momentum,-0.026541567066588053
"MA(3,40)",ma_crossover,-0.02812769010671208
"MA(10,250)",ma_crossover,-0.02854216752391511
"MA(2,180)",ma_crossover,-0.032591180031819246
"MA(2,200)",ma_crossover,-0.03422317005336458
"MA(2,30)",ma_crossover,-0.03426366964697141
"MA(5,200)",ma_crossover,-0.034815546409734846
"MA(2,250)",ma_crossover,-0.050274651958180885
"MA(2,20)",ma_crossover,-0.07711239275317111
"MA(2,40)",ma_crossover,-0.08225100918768213
"MA(2,50)",ma_crossover,-0.10154066856475849
TSMOM(5),ts_momentum,-0.24704953465622959
TSMOM(10),ts_momentum,-0.3172313049554358
